City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather
458,Pyinmana,MM,19.7333,96.2167,79.9,17,50,1.39,scattered clouds
459,Kaeo,NZ,-35.1,173.7833,75.0,54,37,15.99,scattered clouds
460,Bardiyah,LY,31.7561,25.0865,60.85,43,0,9.4,clear sky
461,Parrita,CR,9.5201,-84.3225,71.6,56,20,10.36,few clouds
462,Batagay,RU,67.6333,134.6333,-17.12,84,100,2.48,overcast clouds
463,Hualmay,PE,-11.0964,-77.6139,72.59,76,99,9.78,overcast clouds
464,Angoche,MZ,-16.2325,39.9086,76.46,90,21,7.76,light rain
465,Shimoda,JP,34.6667,138.95,48.2,66,75,17.27,broken clouds
466,Dhidhdhoo,MV,6.8833,73.1,82.22,63,0,7.02,clear sky
467,Rozhyshche,UA,50.9154,25.2691,30.0,79,0,4.0,clear sky
468,Sibolga,ID,1.7427,98.7792,77.63,82,99,4.94,light rain
469,Taksimo,RU,56.3444,114.8794,-1.03,86,71,2.77,broken clouds
470,Kavaratti,IN,10.5669,72.642,82.06,65,0,8.1,clear sky
471,Ormara,PK,25.2088,64.6357,73.78,82,34,11.03,scattered clouds
472,Khromtau,KZ,50.2503,58.4347,30.24,99,100,22.66,light snow
473,Gambela,ET,8.25,34.5833,81.66,38,59,2.46,broken clouds
474,Oriximina,BR,-1.7656,-55.8661,76.77,91,99,1.92,overcast clouds
475,Kibaya,TZ,-5.3,36.5667,58.01,95,100,1.25,overcast clouds
476,Nisia Floresta,BR,-6.0911,-35.2086,80.6,88,40,3.44,scattered clouds
477,Waddan,LY,29.1614,16.139,56.88,46,0,2.13,clear sky
478,Derzhavinsk,KZ,51.1,66.3167,27.3,98,99,11.18,light snow
479,Novyy Svit,UA,47.8059,38.0211,26.89,90,0,8.39,clear sky
480,Sochaczew,PL,52.2294,20.2384,36.0,82,97,18.61,overcast clouds
481,Hayden,US,47.766,-116.7866,39.2,70,40,6.91,scattered clouds
482,Port Lincoln,AU,-34.7333,135.8667,69.4,68,99,7.92,overcast clouds
483,Tual,ID,-5.6667,132.75,82.71,75,90,14.67,overcast clouds
484,Zhangye,CN,38.9342,100.4517,47.16,43,74,3.13,broken clouds
485,Auch,FR,43.65,0.5833,50.0,70,74,3.02,broken clouds
486,Gizo,SB,-8.103,156.8419,83.48,72,99,7.2,light rain
487,Nelidovo,RU,56.2211,32.7774,26.56,97,100,16.89,snow
488,Buraydah,SA,26.326,43.975,53.6,54,0,3.44,clear sky
489,Teya,RU,60.3778,92.6267,24.4,95,100,9.4,light snow
490,Hirara,JP,24.8,125.2833,69.8,94,75,4.61,broken clouds
491,Tonekabon,IR,36.8163,50.8738,41.0,81,0,2.3,clear sky
492,Lokosovo,RU,61.1333,74.8167,0.05,94,84,4.45,broken clouds
493,Kainantu,PG,-6.2887,145.8655,70.9,77,98,0.78,overcast clouds
494,Saint-Paul,RE,-21.0096,55.2707,80.6,94,75,26.46,moderate rain
495,Kiruna,SE,67.8557,20.2251,21.2,68,75,20.71,broken clouds
496,Chicama,PE,-7.8447,-79.1469,75.85,66,66,4.79,broken clouds
497,Zhigansk,RU,66.7697,123.3711,-13.5,88,100,12.21,overcast clouds
498,Guerrero Negro,MX,27.9769,-114.0611,59.38,77,0,19.04,clear sky
499,Bignona,SN,12.8103,-16.2264,65.75,60,0,4.68,clear sky
500,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,14.0,34,40,26.84,snow
501,Fort Nelson,CA,58.8053,-122.7002,35.6,44,75,4.61,broken clouds
502,Lompoc,US,34.6391,-120.4579,53.6,76,20,11.5,few clouds
503,Tarare,FR,45.8976,4.4327,39.0,90,16,1.86,few clouds
504,Phonhong,LA,18.5007,102.4166,78.8,78,0,6.91,clear sky
505,Key West,US,24.5557,-81.7826,75.2,73,90,13.8,light rain
506,Auki,SB,-8.7676,160.7034,83.55,78,100,5.99,overcast clouds
507,Itaqui,BR,-29.1253,-56.5531,66.81,52,0,7.29,clear sky
508,Felipe Carrillo Puerto,MX,19.5833,-88.05,71.35,94,73,3.87,broken clouds
509,San Patricio,US,28.017,-97.5169,60.8,72,20,9.22,few clouds
510,Kinkala,CG,-4.3614,14.7644,71.6,94,20,4.61,few clouds
511,Chinchinim,IN,15.2,73.9667,77.0,100,20,4.61,mist
512,Padang,ID,-0.9492,100.3543,73.4,94,40,2.3,light rain
513,Weiser,US,44.251,-116.9693,44.6,49,1,1.39,clear sky
514,Ladario,BR,-19.0047,-57.6017,74.48,75,90,1.3,overcast clouds
515,Benguela,AO,-12.5763,13.4055,77.67,81,99,1.86,overcast clouds
516,Bitung,ID,1.4451,125.1824,84.2,79,20,5.75,few clouds
517,Gat,IL,31.61,34.7642,51.01,87,0,4.65,clear sky
518,Benghazi,LY,32.1167,20.0667,61.92,71,0,10.18,clear sky
519,Abu Dhabi,AE,24.4667,54.3667,68.0,68,0,10.36,clear sky
520,Dakar,SN,14.6937,-17.4441,66.2,77,27,19.57,scattered clouds
521,Krasnoselkup,RU,65.7,82.4667,4.46,94,96,8.95,overcast clouds
522,Bose,IT,45.4612,8.0137,42.01,82,47,1.86,scattered clouds
523,Gambiran,ID,-6.7988,111.4951,79.3,81,90,5.06,overcast clouds
524,Maceio,BR,-9.6658,-35.7353,75.2,94,0,3.44,clear sky
525,Nkayi,CG,-4.1841,13.2884,71.24,90,100,0.18,overcast clouds
526,Milkovo,RU,54.7167,158.6167,7.09,76,3,9.4,clear sky
527,Brigantine,US,39.4101,-74.3646,34.0,55,75,4.61,broken clouds
528,Ken Caryl,US,39.5773,-105.1169,55.99,33,91,5.12,overcast clouds
529,Sao Joao Da Barra,BR,-21.6403,-41.0511,74.8,91,100,3.4,heavy intensity rain
530,Moose Factory,CA,51.2585,-80.6094,-0.4,65,1,5.75,clear sky
531,Raudeberg,NO,61.9875,5.1352,35.01,72,98,21.0,light snow
532,Labuan,MY,5.2767,115.2417,84.2,79,20,3.44,few clouds
533,Karratha,AU,-20.7377,116.8463,87.84,52,7,8.7,clear sky
534,Pindobacu,BR,-10.7417,-40.3608,74.88,50,1,4.25,clear sky
535,Ilulissat,GL,69.2167,-51.1,21.2,86,90,4.61,overcast clouds
536,Faya,SA,18.3851,42.4509,55.4,43,0,3.09,clear sky
537,Placido De Castro,BR,-10.3353,-67.1856,73.6,97,99,0.94,overcast clouds
538,Coahuayana,MX,18.7333,-103.6833,73.4,73,1,17.27,clear sky
539,Nuuk,GL,64.1835,-51.7216,32.0,80,90,8.05,overcast clouds
540,Taboga,IT,46.2663,13.1092,36.0,79,0,4.21,clear sky
541,Tapes,BR,-30.6733,-51.3958,67.41,79,1,4.07,clear sky
542,Canillo,AD,42.5833,1.6667,44.01,62,70,3.94,broken clouds
543,Chimbarongo,CL,-34.7,-71.05,69.8,68,0,3.44,clear sky
544,Richards Bay,ZA,-28.783,32.0377,69.89,84,38,5.19,scattered clouds
545,Krasnorechenskiy,RU,44.6265,135.3532,16.57,85,63,5.41,broken clouds
546,Matamoros,MX,25.5333,-103.25,71.6,23,20,10.16,few clouds
547,Carnot,CF,4.9409,15.8665,69.4,26,45,3.65,scattered clouds
548,Tazovskiy,RU,67.4667,78.7,-16.78,89,95,6.73,overcast clouds
549,Malakal,SS,9.5334,31.6605,80.01,16,39,7.27,scattered clouds
550,Buenos Aires,AR,-34.6132,-58.3772,71.01,68,0,10.36,clear sky
551,Andapa,MG,-14.65,49.65,69.1,74,88,3.04,overcast clouds
552,Port Moresby,PG,-9.4431,147.1797,86.0,70,40,11.5,scattered clouds
553,Tautira,PF,-17.7333,-149.15,86.0,66,40,5.75,light rain
554,Margate,GB,51.3813,1.3862,39.0,60,4,6.73,clear sky
555,Fuyang,CN,32.9,115.8167,44.33,58,23,8.16,few clouds
556,Sukumo,JP,32.9333,132.7333,55.69,70,100,1.72,light rain
557,Maputo,MZ,-25.9653,32.5892,78.01,83,75,3.44,broken clouds
558,Svetlogorsk,BY,52.6333,29.7333,28.09,90,100,16.91,overcast clouds
559,Mirik,IN,26.8945,88.1848,57.25,51,0,4.23,clear sky
560,Lyubech,UA,51.7026,30.6569,25.32,92,77,14.34,broken clouds
561,Skibbereen,IE,51.55,-9.2667,33.8,75,20,4.61,few clouds
562,Sieradz,PL,51.5958,18.7302,35.01,78,100,3.0,overcast clouds
563,Digby,CA,44.6169,-65.7655,32.0,74,100,3.44,overcast clouds
564,Pimenta Bueno,BR,-11.6725,-61.1936,74.23,95,98,2.33,moderate rain
565,Masterton,NZ,-40.9597,175.6575,66.0,67,94,11.01,overcast clouds
566,Narsaq,GL,60.9167,-46.05,42.8,31,75,26.46,light snow
567,Baturaja,ID,-4.1333,104.1667,72.12,95,100,3.56,overcast clouds
568,Isakly,RU,54.1333,51.5333,-0.2,90,0,0.4,clear sky
569,Tombouctou,ML,20.0,-3.0,80.01,16,0,11.97,clear sky
570,Bambous Virieux,MU,-20.3428,57.7575,81.0,83,75,17.27,light rain
571,Pestovo,RU,58.5938,35.8024,25.68,98,100,12.71,snow
572,Codajas,BR,-3.8367,-62.0569,75.7,95,100,1.81,overcast clouds
573,Slupsk,PL,54.4641,17.0287,36.36,84,100,25.19,overcast clouds
574,Xuddur,SO,4.1213,43.8894,65.39,76,100,14.61,overcast clouds
575,Mount Isa,AU,-20.7333,139.5,95.0,21,0,9.22,clear sky
576,Moron,AR,-34.6534,-58.6198,71.01,73,0,3.0,clear sky
577,Portland,US,45.5234,-122.6762,50.0,57,75,10.36,broken clouds
578,Kamenka,RU,51.3223,42.7678,7.21,95,0,7.4,clear sky
579,Trinitapoli,IT,41.3572,16.0874,46.99,87,75,9.22,broken clouds
580,Abnub,EG,27.2696,31.1511,51.8,66,0,11.5,clear sky
581,Noumea,NC,-22.2763,166.4572,86.0,51,0,11.5,clear sky
582,Tuatapere,NZ,-46.1333,167.6833,54.0,70,29,18.01,scattered clouds
583,Muli,MV,2.9167,73.5667,82.67,69,3,10.6,clear sky
584,Kuala Selangor,MY,3.35,101.25,78.01,94,20,1.14,few clouds
585,Rio Gallegos,AR,-51.6226,-69.2181,48.2,43,0,9.22,clear sky
586,Camocim,BR,-2.9022,-40.8411,77.14,88,100,9.73,overcast clouds
587,Sunndalsora,NO,62.6754,8.5515,32.0,69,90,16.11,snow
588,Dunedin,NZ,-45.8742,170.5036,59.0,67,75,3.0,broken clouds
589,Rocha,UY,-34.4833,-54.3333,60.94,90,1,0.98,clear sky
590,College,US,64.8569,-147.8028,12.0,72,75,1.66,broken clouds
591,Vila Velha,BR,-20.3297,-40.2925,79.0,89,0,4.61,clear sky
592,Darlawn,IN,24.0167,92.9,64.4,77,40,2.08,mist
593,Manicore,BR,-5.8092,-61.3003,75.22,95,98,2.08,overcast clouds
594,Gisborne,NZ,-38.6533,178.0042,75.0,40,94,7.0,overcast clouds
595,Angers,FR,47.4667,-0.55,34.0,64,40,2.3,scattered clouds
596,Broken Hill,AU,-31.95,141.4333,84.2,13,35,6.91,scattered clouds
597,Mocuba,MZ,-16.8392,36.9856,70.47,98,44,3.58,scattered clouds
598,Radzyn Podlaski,PL,51.7833,22.6167,33.8,64,90,18.41,overcast clouds
599,Porbandar,IN,21.6422,69.6093,66.2,94,0,6.71,fog
600,Billings,US,45.7833,-108.5007,55.4,30,75,14.97,broken clouds
601,Beaupre,CA,47.0443,-70.8953,21.2,53,58,5.75,broken clouds
602,Ballangen,NO,68.3428,16.8315,26.01,86,75,2.3,broken clouds
603,Nelson Bay,AU,-32.7167,152.15,75.99,53,90,8.05,overcast clouds
604,Kitami,JP,43.8031,143.8908,26.01,63,40,4.61,scattered clouds
605,Snezhnogorsk,RU,69.1933,33.2531,1.4,92,0,2.24,clear sky
606,Paamiut,GL,61.994,-49.6678,32.11,99,100,6.13,snow
607,Huilong,CN,31.8111,121.655,48.0,99,100,13.65,light rain
608,Beira,MZ,-19.8436,34.8389,75.96,82,37,4.09,scattered clouds
609,Pankovka,RU,58.5,31.1999,29.07,92,100,11.74,overcast clouds
610,Vigia Del Fuerte,CO,6.5789,-76.8863,75.06,87,5,3.06,clear sky
611,Yeppoon,AU,-23.1333,150.7333,89.6,43,75,10.36,broken clouds
612,Millinocket,US,45.6573,-68.7098,17.6,53,1,10.36,clear sky
613,Erzin,TR,36.9559,36.2,55.0,85,62,0.65,broken clouds
614,Leh,IN,34.1667,77.5833,15.8,81,82,2.46,broken clouds
615,Bemidji,US,47.4736,-94.8803,36.0,48,1,11.5,clear sky
616,Silifke,TR,36.3778,33.9344,53.64,71,0,5.68,clear sky
617,Truro,GB,50.2653,-5.0544,35.01,69,22,6.91,few clouds
618,Sola,VU,-13.8833,167.55,77.0,94,90,16.33,moderate rain
619,Bogatoye,RU,53.0601,51.3325,3.47,91,49,3.69,scattered clouds
620,Takoradi,GH,4.8845,-1.7554,79.5,86,84,8.5,broken clouds
621,Jumla,NP,29.2747,82.1838,46.45,48,0,2.91,clear sky
622,Manama,BH,26.2154,50.5832,64.4,72,0,16.11,clear sky
623,Ponta Delgada,PT,37.7333,-25.6667,59.0,100,75,16.11,light intensity drizzle
624,Gurupa,BR,-1.405,-51.64,74.79,95,98,3.27,overcast clouds
625,Tsumeb,NA,-19.2333,17.7167,64.4,77,34,5.75,scattered clouds
626,Bere,TD,9.3202,16.1552,73.49,20,0,4.25,clear sky
627,Whitehorse,CA,60.7161,-135.0538,30.2,64,75,5.75,broken clouds
628,Lagos,NG,6.5833,3.75,80.13,85,58,6.46,broken clouds
629,Ilek,RU,51.5271,53.3831,20.28,97,100,12.77,light snow
630,La Ronge,CA,55.1001,-105.2842,42.8,65,100,5.75,overcast clouds
631,Klyuchi,RU,52.2667,79.1667,21.54,98,100,8.55,overcast clouds
632,Karpathos,GR,35.507,27.2132,57.2,88,0,2.3,clear sky
633,Taoudenni,ML,22.6783,-3.9836,69.44,26,0,9.78,clear sky
634,Ruwi,OM,23.5996,58.5507,71.6,64,0,4.61,clear sky
635,Nalut,LY,30.3333,10.85,55.4,37,0,13.18,clear sky
636,Mountain Home,US,43.133,-115.6912,42.8,93,75,9.22,broken clouds
637,Kautokeino,NO,69.0125,23.0412,20.12,95,100,20.04,overcast clouds
638,San Quintin,MX,30.4833,-115.95,58.6,78,0,19.73,clear sky
639,Ryotsu,JP,38.0833,138.4333,37.4,56,40,6.91,scattered clouds
640,Parkersburg,US,39.2667,-81.5615,33.8,37,1,3.44,clear sky
641,Eydhafushi,MV,5.1033,73.0708,82.47,67,0,8.95,clear sky
642,Tabatinga,BR,-4.2525,-69.9381,78.8,94,75,3.44,broken clouds
643,Surt,LY,31.2089,16.5887,60.06,80,0,5.97,clear sky
644,Morant Bay,JM,17.8815,-76.4093,78.8,73,20,9.22,few clouds
645,Miles City,US,46.4083,-105.8406,51.8,37,1,5.75,clear sky
646,Dauphin,CA,51.1494,-100.0502,41.0,70,1,14.97,clear sky
647,Bilma,NE,18.6853,12.9164,68.05,21,0,2.86,clear sky
648,Hambantota,LK,6.1241,81.1185,73.4,100,1,2.3,clear sky
649,Turukhansk,RU,65.8167,87.9833,11.34,96,100,6.55,overcast clouds
650,La Paz,BO,-16.5,-68.15,41.0,93,40,4.61,fog
651,Baiyin,CN,36.5583,104.2081,48.99,50,0,4.47,clear sky
652,Alice,US,27.7523,-98.0697,60.8,63,40,8.05,scattered clouds
653,San Francisco Menendez,SV,13.8431,-90.0158,72.64,82,0,3.8,clear sky
654,Mikhaylovka,RU,50.06,43.2379,20.19,92,70,13.44,broken clouds
655,Nauta,PE,-4.5061,-73.5757,74.35,94,26,1.52,scattered clouds
656,Zalantun,CN,48.0,122.7167,25.95,78,0,8.46,clear sky
657,Ulaangom,MN,49.9811,92.0667,4.55,83,2,0.6,clear sky
658,Kinablangan,PH,7.6947,126.5503,80.47,74,100,6.89,overcast clouds
659,Bubaque,GW,11.2833,-15.8333,74.8,72,60,12.97,broken clouds
660,Hervey Bay,AU,-25.2986,152.8535,82.4,57,75,12.66,broken clouds
661,Alberdi,AR,-32.8899,-60.6906,75.99,72,0,6.11,clear sky
662,Sibu,MY,2.3,111.8167,77.0,94,40,4.61,scattered clouds
663,Birao,CF,10.2849,22.7882,70.23,21,52,5.82,broken clouds
664,Troyes,FR,48.3333,4.0833,26.6,80,0,4.61,clear sky
665,Shache,CN,38.4167,77.2406,43.07,56,100,5.95,overcast clouds
666,Wanning,CN,18.8003,110.3967,78.51,79,32,5.97,scattered clouds
667,Pryozerne,UA,45.2698,36.3303,32.05,87,0,9.1,clear sky
668,Vetluzhskiy,RU,58.3902,45.4654,-2.94,93,64,4.59,broken clouds
669,Krutaya Gorka,RU,55.3649,73.2231,1.4,78,33,2.24,scattered clouds
670,Kovdor,RU,67.5662,30.4758,12.04,95,100,9.89,overcast clouds
671,Alice Springs,AU,-23.7,133.8833,91.4,12,98,8.05,overcast clouds
672,Katobu,ID,-4.9408,122.5276,84.47,75,10,1.48,clear sky
673,Gazojak,TM,41.1875,61.4036,36.1,77,0,4.18,clear sky
674,Bhag,PK,29.0415,67.8239,77.63,17,0,12.06,clear sky
675,Nueva Gerona,CU,21.8833,-82.8,76.05,74,28,10.16,scattered clouds
676,Severomuysk,RU,56.1481,113.4267,2.8,92,62,4.52,broken clouds
677,Oprisor,RO,44.2833,23.0833,32.0,86,0,5.75,clear sky
678,Atar,MR,20.5169,-13.0499,66.04,33,12,13.42,few clouds
679,Bonthe,SL,7.5264,-12.505,77.79,90,100,4.76,overcast clouds
680,Zelenoborsk,RU,61.4669,64.0333,-10.37,88,0,4.52,clear sky
681,De-Kastri,RU,51.4667,140.7833,8.15,82,0,5.93,clear sky
682,Sosnovka,RU,56.255,51.2842,3.31,94,91,3.18,overcast clouds
683,Salmas,IR,38.1973,44.7653,30.2,74,20,4.61,few clouds
684,Jalu,LY,29.0331,21.5482,59.86,29,0,5.79,clear sky
685,Itaituba,BR,-4.2761,-55.9836,75.2,100,90,5.75,heavy intensity rain
686,Guadalajara,MX,20.6667,-103.3333,77.0,15,20,4.61,few clouds
687,Parsabad,IR,39.6482,47.9174,41.0,75,0,11.5,clear sky
688,Brigg,GB,53.552,-0.4921,35.01,80,90,4.61,overcast clouds
689,Los Alamos,US,35.8881,-106.307,46.4,23,1,9.22,clear sky
690,Parati,BR,-23.2178,-44.7131,74.61,86,100,3.44,moderate rain
